Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
software engineer,Software Engineer,"Global E-Commerce Services Pvt, Karachi , Pakistan",,,2 Years,"MySQL, CSS3, Bootstrap, Object-oriented programming, Version Control (GIT), Angular, HTML5, JavaScript","Global E-Com Pvt Ltd is looking for a motivated Software Engineer to join its growing IT team based in Karachi. This full-time, on-site posi.."
software engineer,Software Engineer,"Kodifly, Islamabad , Pakistan",,,2 Years,"Computer Vision, AI, 3D point cloud processing, Digital twin creation, LiDAR technology",Kodifly is an innovative company dedicated to revolutionizing infrastructure monitoring through advanced spatial intelligence. With headquar..
software engineer,Software Engineer,"Systems PK, All Cities , Pakistan",,250K - 250K,2 Years,"Data Analysis, SQL, Problem-Solving, R, Python, Communication, Data Cleaning, AI and machine learning concepts","We are looking for a talented Data Analyst to join our team on a full-time basis. In this role, you will be responsible for analyzing data c.."
software engineer,Software Engineer,"Siriz Apps, Lahore , Pakistan",,,2 Years,"ASP.net, Git, SOAP, MVC, Entity FrameWork, Web API, Swagger, Azure DevOps, Open Api, Micro Services Arch",We are looking for an experienced Software Engineer with .NET expertise to join our team. If you're a problem-solver with a passion for crea..
software engineer,Software Engineer,"Jazz, Islamabad , Pakistan",,,3 Years,"MySQL, Backend Development, API Development, Restful APIs, Windows Server Administration, Nagios, AWS, Linux Administration, Communication Skills, Performance Tuning, ELK Stack, Google Cloud, Zabbix, Datadog, Node.js, Problem-Solving, Azure, Time Management, Debugging, DevOps collaboration, Angular (preferred), React (preferred), Cloud Environments, Flutter (preferred), AI-driven monitoring (preferred), Automated testing (preferred), DevSecOps (preferred)",Jazz is looking for a skilled Software Engineer (Development & Support) to join their team in Islamabad. This role focuses on both developin..
software engineer,Software Engineer,"Lloyds Technology Centre, All Cities , Pakistan",,,2 Years,"Change Management, Communication Skills, Analytical Skills, Team Collaboration, Data Management Systems, Knowledge Management Systems, Risk Management Principles, Software Engineering, Supplier management processes, Designing test procedures, Coaching and support, Supervision of junior team members","The Software Engineer will join a collaborative team focused on designing, developing, and maintaining software applications. This role prov.."
software engineer,Software Support Engineer,"MD. SHAHIDULLAH, Lahore , Pakistan",,25K - 60K,Less than 1 Year,"HTML5, CSS3, Java Script",We are seeking a detail-oriented and customer-focused Software Support Specialist to join our team. The ideal candidate will be responsible ..
software engineer,Associate Software Engineer,"SoftOrbix, Lahore , Pakistan",,,Fresh,"Django, HTML, Selenium, Cloud, Server","We’re looking for a motivated Associate Software Engineer to join our talented onsite team. You’ll work closely with experienced developers,.."
software engineer,Senior Software Engineer,"RGX LABS, Lahore , Pakistan",,300K - 350K,4 Years,"MySQL, Java Script, React Js, React Native",Key Requirements:4+ years of professional experience with JavaScript3+ years of hands-on experience with React.jsStrong SQL skills and exper..
software engineer,Senior Software Engineer,"Lloyds Technology Centre, All Cities , Pakistan",,,2 Years,"Change Management, Knowledge Management, PRODUCT SPECIFICATIONS, Software Development Processes, Agile Delivery, Risk Management, Team Management, testing standards, Technical Delivery, Problem Analysis, Leadership, Software Engineering, IT security principles","We are looking for a Software Engineer to lead technical development and delivery at the team level, and occasionally at the lab level. This.."
software engineer,Senior Software Engineer – Code Review,"Space Cats, All Cities , Pakistan",,,5 Years,"Executing Content, HTTPS Conflict, React Js, Node Js, RESTful Api","We are lookout for a Senior Code Reviewer who excels in PHP and JavaScript-based projects. If you're a stickler for clean, maintainable, and.."
software engineer,AI Software Engineer,"Computerized AI, Islamabad , Pakistan",,60K - 80K,1 Year,"MySQL, APIs, React, Node","What You’ll DoBuild interactive, scalable, and responsive web applications using React.jsIntegrate RESTful APIs, sockets, and develop pixel-.."
software engineer,Associate Software Engineer,"Dubizzle Labs, Lahore , Pakistan",,,2 Years,"Object-oriented programming, MVC Frameworks, Web Architecture, Database Fundamentals, JavaScript","Dubizzle Labs is expanding its engineering team in Pakistan, currently comprising over 300 professionals, and is looking for passionate indi.."
backend,,,,,,,
backend,,,,,,,
backend,,,,,,,
backend,,,,,,,
backend,,,,,,,
backend,Backend Developer,"Skifer-AI, Karachi , Pakistan",,150K - 250K,1 Year,"Google Cloud, React, Python",Developing the backend for a ai image + video generation site. FastAPI is to be used in backend and runpod for serverless deployment using C..
backend,Backend Developer - Typescript,"Interconnection Technologies, Islamabad , Pakistan",,,2 Years,"Mongodb, Nodejs, Communication Skills","We're seeking an experienced Backend Developer with expertise in Typescript to join our team. You'll design, develop, and maintain scalabl.."
backend,Backend Developer,"Modular Fintech Ltd, Lemesos , Cyprus",,,2 Years,"Fluent in English, Restful APIs, HTML, GITHUB, Applications, CDC, Kubernetes, Go Lang, Secure Coding, SEPA, CCHANNEL, SQL Dockers","As a back end developer at Modular Fintech, you will play a pivotal role in optimizing our existing core banking system for SEPA and SWIFT t.."
backend,Backend Developer - Rust,"Inabia Software & Consulting Inc., Karachi , Pakistan",,,5 Years,"Rust, Python, Nginx, ENVOY",Required Skills & Experience5+ years of backend/infrastructure development experience.Proficiency in Rust and PythonStrong understanding of ..
backend,Backend Developer,"Gamenock, Rawalpindi , Pakistan",,1 - 1,2 Years,"Mongodb, PostgreSQL, Django, WebSockets, Restful APIs, AWS, Express.js, Slack, Kafka, DOCKER, RabbitMQ, JWT, GCP, OAuth2, Terraform, Ethereum, DevOps Practices, Nestjs, Node.js, Azure, GraphQL APIs, Fastapi, Infrastructure-as-Code, Python, Blockchain Technologies, JIRA, Stablecoins, Transaction lifecycle management, Asynchronous data handling","Game Nock, a reputable gaming platform with over ten years of industry experience, is looking for a talented Backend Developer to join their.."
backend,Senior Backend Developer - Node.js,"Powersoft19, Lahore , Pakistan",,,2 Years,"Backend Development, Express.js, Nestjs, Node.js, TypeScript",This is a full-time on-site role for a Senior Backend Developer (Node.js) at Powersoft19 in Lahore. The Senior Developer will be responsible..
backend,Laravel Backend Developer,"Care Group, Lahore , Pakistan",,200K - 200K,3 Years,"API Development, Broadcasting, Mentoring, Regulatory Compliance, Performance Tuning, Caching, Queue Management, Database Design and Optimization, Laravel, Backend system design, Security and encryption",We are looking for a Senior Laravel Backend Developer to take charge of the backend architecture for large-scale fintech platforms that hand..
backend,Internship - Backend Developer,"Ibtidah Solutions pvt., Lahore , Pakistan",,,2 Years,,We are seeking a dedicated and detail-oriented professional to join our team in a dynamic role that demands strong organizational skills and..
backend,Sr. Backend Developer,"Techeezy, Lahore , Pakistan",,280K - 280K,3 Years,"LINUX, AWS, NoSQL, Google Cloud Platform, DOCKER, Graph Databases, ETL Processes, Kubernetes, SQL, Azure, Python, Model Context Protocol (MCP), AI governance frameworks, Data search optimization",SparkAi is looking for an experienced Senior Backend Platform Architect with over five years of expertise to join their Lahore-based team. T..
backend,Jr. Backend Engineer,"Bazzle Balloons, All Cities , Pakistan",,,2 Years,"MySQL, Mongodb, PostgreSQL, Django, Flask, AWS, Microsoft Azure, Express.js, Vue.js, Google Cloud Platform, Sequelize, DynamoDB, Nestjs, Node.js, REACT.JS, Unit And Integration Testing, TypeORM, Fastapi, TypeScript, MikroORM, cloud-based deployments, Backend API design","We are looking for a motivated Junior Backend Engineer to join our team and help design and build backend APIs and services. In this role, y.."
backend,Django/Backend Intern,"Zee Palm, Lahore , Pakistan",,15K - 15K,5 Years,"MySQL, Git, PostgreSQL, SQLite, Django, Backend Development, API Integration, Problem-Solving, Django Orm, RESTful API design, Python, Debugging","Zee Palm, a technology-driven company based in DHA EME, Lahore, is offering a three-month internship for a Django/Backend Developer Intern. .."
backend,WordPress Backend Developer,"Webbuggs, All Cities , Pakistan",,,2 Years,"MySQL, Git, Jquery, HTML, Plugin Development, Performance Tuning, Theme Development, Database Optimization, API Integrations, Filters, WordPress REST API, WordPress Core, Third-party APIs, Hooks, CSS, Actions, Security Best Practices, PHP, JavaScript, caching strategies",We are looking for a talented WordPress Backend Developer to join our development team. The successful candidate will have strong expertise ..
backend,Backend Technical Team Lead,"Veroke, Islamabad , Pakistan",,,2 Years,"Backend Development, Client Communication, Software Delivery, Project Management, Team Leadership",Veroke is seeking an experienced Technical Lead to join our dynamic team focused on delivering innovative software solutions to clients arou..
backend,Backend Developer (Java/Springboot),"Astute Softwares, All Cities , Pakistan",,,5 Years,,Astute Softwares is seeking a skilled and motivated Backend Developer with strong expertise in Java and Spring Boot to join our innovative t..
backend,PHP Backend Engineer,"Pakipreneurs, Islamabad , Pakistan",,40K - 40K,3 Years,"MySQL, Mongodb, PostgreSQL, XML, JSON, Codeigniter, AngularJS, SSH, Git/Github, Object-Oriented Programming (OOP), API Development And Integration, Agile/scrum Methodologies, Code Refactoring, Reactjs, RESTful Services, Design Patterns, JIRA, JavaScript, Laravel, PHP (versions 5 and 7), Scalable and maintainable code, Linux/Ubuntu server, AI-assisted development tools (Cursor, GitHub Copilot or similar)",We are looking for a talented PHP Backend Engineer to join our on-site team in Islamabad. The ideal candidate will have strong expertise in ..
