,job_title,company,skills,date_posted,Location
301,Real Estate Social Media Marketing Manager,"AMIN TAI BUILDERS AND DEVELOPERS, Karachi , Pakistan","Campaign Management, Real Estate Marketing, Performance Monitoring, Facebook, Social Media Marketing, Lead Generation, LinkedIn, Instagram, TikTok, Content Creation, Branding",2025-08-31,"Karachi , Pakistan"
302,Sales Executive (US) | Real Estate,"Aberrant Digital Services, All Cities , Pakistan","Sales Skills, Client Engagement, Lead Conversion, Strong Communication, Time Management, CRM System Proficiency, Prospecting expired listings and FSBO properties",2025-08-23,"All Cities , Pakistan"
303,Telesales Executive (Female) – Real Estate,"Ibraya Group, Lahore , Pakistan","Persuasion, Telesales, CRM Management, Customer Relationship Management, Sales Target Achievement, Real Estate Knowledge, Basic English, Lead Generation, Customer Service, Communication Skills (Urdu)",2025-08-06,"Lahore , Pakistan"
304,Digital Marketing Manager - Real Estate,"Jobs Club, Karachi , Pakistan","SEMRUSH, Data Analysis, Mailchimp, Social Media Management, CRM Management, Real Estate Marketing, LinkedIn Ads, HubSpot, Ahrefs, Google Ads, Conversion Rate Optimization, Youtube Advertising, Campaign Optimization, SEM, Email Marketing, Wordpress, Digital Marketing, A/B Testing, Meta Business Suite, SEO, Salesforce, Instagram Marketing, Zoho, Project Management, Leadership, Content Marketing, Marketing Automation, Canva, Google Analytics, Facebook/Meta Ads",2025-08-22,"Karachi , Pakistan"
305,Female Sales Executive (Real Estate),"Sukoon Vista Pvt, Islamabad , Pakistan","Customer Engagement, Communication Skills, Client Relationship Building, Problem-solving Abilities, Employee Relation Manaement, Call Handling, Interpersonal Skills, Digital marketing (preferred), real estate knowledge (preferred), Event management (preferred)",2025-08-07,"Islamabad , Pakistan"
306,Senior Mechanic,"Road Runner Autos service, Karachi , Pakistan",Not Specified,2025-08-28,"Karachi , Pakistan"
307,Generator Mechanic,"RM Energy SMC Pvt Ltd, Multiple Cities , Pakistan","Troubleshooting Skills, Power House Management, Waukesha",2025-08-07,"Multiple Cities , Pakistan"
308,generator mechanic/operator,"Adhl, All Cities , Pakistan","Mechanical Aptitude, Problem-Solving, Knowledge of Safety Regulations, Teamwork and independent work, Maintenance and repair of engine-driven, Operation of generating equipment, Troubleshooting mechanical and electrical issues, Monitoring equipment performance",2025-08-08,"All Cities , Pakistan"
309,Mechanical Draftsman,"AG Tek Private Limited, Lahore , Pakistan",Not Specified,2025-09-04,"Lahore , Pakistan"
310,Mechanical Engineer,"TECKNEEQ, Islamabad , Pakistan","Mechanical System Design, Research and Development (R&D), Machine Design, Computer-aided Design (CAD) Software, Project Management, Collaboration with engineering teams",2025-09-04,"Islamabad , Pakistan"
311,Mechanical Engineer,"Dr. Frigz International (Pvt) Ltd, Sialkot , Pakistan","Engineering Drawings, Design Engineering, Mechanical Work, Electro Mechanical Design, Mechanical Handling",2025-09-02,"Sialkot , Pakistan"
312,Mechanical Engineer,"H&M Enterprises, Faisalabad , Pakistan","AutoCAD Design Software, Pressure Systems, Thermodynamic Modeling",2025-08-30,"Faisalabad , Pakistan"
313,Mechanical Draftsman,"Bio Tech Energy, Sheikhupura , Pakistan","2D Drawaing, Mechanical  Skills, Mechanical Work, Cadworx, Mechanical Product Designs, CADWorx Plant",2025-08-27,"Sheikhupura , Pakistan"
314,Mechanical Engineer - DAE,"ROZEE.PK, Lahore , Pakistan","Troubleshooting  Skills, Engineering Drawings, Mechanical Work, AutoCAD Design Software, Quality Standards Maintenance",2025-08-25,"Lahore , Pakistan"
315,Mechanical Incharge,"Ghani Value Glass, Multan , Pakistan","Problem-Solving, Record Keeping, Safety Regulations Compliance, Communication, Mechanical engineering principles, Team supervision and leadership, Mechanical maintenance and repair, Troubleshooting mechanical systems",2025-08-24,"Multan , Pakistan"
316,Mechanical Engineer,"Tracking World, Lahore , Pakistan","Machining, Fabrication, Quality Standards, Analytical Skills, Effective Communication, Problem-Solving Skills, AutoCad, Teamwork, or similar), CAD/CAM software (SolidWorks",2025-08-23,"Lahore , Pakistan"
317,Mechanical Engineer,"PureSense Co, Faisalabad , Pakistan","Mechanical Design, Research and Development (R&D), Project Management, CAD (computer-aided design) software",2025-08-22,"Faisalabad , Pakistan"
318,Mechanical Draftsman,"Strong Man Industrial Concern, Lahore , Pakistan","Record Keeping, Draftman, Freehand Drawing",2025-08-21,"Lahore , Pakistan"
319,Mechanical Engineer,"Anwar Steel House, Bahawalpur , Pakistan",Not Specified,2025-08-20,"Bahawalpur , Pakistan"
320,Mechanical Engineer,"Royal Enterprises Ltd, Lahore , Pakistan",Not Specified,2025-08-19,"Lahore , Pakistan"
321,Mechanical Engineer,"HB Meditech Pvt Ltd, Sialkot , Pakistan","Mechanical  Skills, Mechanical Work, Electrical Mechanical Troubleshooting, Surgical Technology",2025-08-16,"Sialkot , Pakistan"
322,Mechanical Technician,"Iman Group, Islamabad , Pakistan","Technical Assistance, Mechanical  Skills, Mechanical Assembly",2025-08-15,"Islamabad , Pakistan"
323,Mechanical Draftsman,"Avant Gulf consulting solutions, Karachi , Pakistan","Cost Estimation, Mechanical Drafting, Quantity Take-offs, Problem-Solving, 3d Mechanical Drawings, AutoCad, Communication, Attention to Detail, Teamwork, 2D P&IDs, Revit or comparable drafting software",2025-08-11,"Karachi , Pakistan"
324,Mechanical Engineer,"MGA INDUSTRIES PVT, Lahore , Pakistan","Process Optimization, Root Cause Analysis, Communication Skills, Design and Development, Lean Manufacturing Practices, SolidWorks, Quality Assurance, AutoCad, Interpersonal Skills, Manufacturing Processes, Mechanical engineering principles, Safety regulations knowledge, Environmental guidelines, Shop floor engagement",2025-08-10,"Lahore , Pakistan"
325,Mechanical Engineer,"Galaxy pack, All Cities , Pakistan","Troubleshooting, Welding, Mechanical Fitting, Mechanical Engineering Design, Record Keeping, Safety Procedures, Remote work communication, Mechanical system analysis",2025-08-10,"All Cities , Pakistan"
326,Social Media Manager,"Cafe Liza, All Cities, United Kingdom","Social Media Strategises, Social Media Integration, Social Media Optimization, Social Media Hand lining, Online Social Networking, Social Media Measurement, Social Media ROI, Creative Social Management, Social Media Consultation",2025-09-03,"All Cities, United Kingdom"
327,Social Mobilizer,"Red Crescent Society, All Cities , Pakistan","Community Mobilization, WORD), PowerPoint, Communication and Presentation Skills, outreach activities, Data Reporting and Documentation, Proficiency in Microsoft Office (Excel, Engagement with religious leaders and community, Understanding of gender equality and harassment",2025-08-31,"All Cities , Pakistan"
328,Social Media Assistant,"Carnivore Style, All Cities , Pakistan","Social Media Optimization, Social Media Strategies, Social Media Chat Support",2025-09-04,"All Cities , Pakistan"
329,Social Mobilizer,"National NGO, All Cities , Pakistan","Data Collection, Facilitation, Community Engagement, Monitoring and Compliance, Fluency In Pashto, Basic English, Strong Communication, Reporting, Negotiation, Coordination, Proficiency in Urdu",2025-08-20,"All Cities , Pakistan"
330,Social Media Manager,"S&R Enterprise, Lahore , Pakistan","Social Media Strategises, Instagram Knowledge, Content Writng Skills, Social Media Hand lining, Social Media Chat Support, Facebook Data Handling",2025-09-03,"Lahore , Pakistan"
331,Social Media Manager,"GEM Business Solutions, Lahore , Pakistan","Social Media Strategies, Social Media Chat Support, Social Media Consultation",2025-08-29,"Lahore , Pakistan"
332,Social Media Expert,"Golden Thoughts Advertising, Lahore , Pakistan","Social Media Integration, Content Development, Digital Communication Strategies, Creative Social Management, Monetization",2025-09-02,"Lahore , Pakistan"
333,Social Media Manager,"H&M Enterprises, Faisalabad , Pakistan","Social Media Optimization, Social Media Strategies, Branding Skills",2025-09-01,"Faisalabad , Pakistan"
334,Social Media Manager,"PROW, Faisalabad , Pakistan","Social Media Strategises, Social Media Integration, Social Media Optimization, Social Media Hand lining, Social Media Chat Support, Online Social Networking, Social Media Measurement, Social Media ROI, Creative Social Management, Social Media Consultation",2025-08-18,"Faisalabad , Pakistan"
335,Social Content Creator,"Mefus, Islamabad , Pakistan","Content Optimization, Social Media Optimization, Content Writng Skills, Content Strategy, Content Blogging, Creative Social Management, Content Blogging",2025-08-30,"Islamabad , Pakistan"
336,Social Media Executive,"Legacy Technologies, Lahore , Pakistan","Graphic Design, Social Media Management, Brand Consistency, Adobe Photoshop, Instagram Marketing, Facebook Ads",2025-09-04,"Lahore , Pakistan"
337,Social Media Manager,"APOLO, All Cities , Pakistan","Team Collaboration, Community Engagement, Content scheduling, Brand Consistency, Performance metrics analysis, Trend Monitoring, Social Media Strategy Development, Content Creation, audience growth, social media platform optimization",2025-09-03,"All Cities , Pakistan"
338,Social Media / Content Manager,"Branzoh, Faisalabad , Pakistan","Social Media Strategises, SEO Engine Ranking, Content Writng Skills, Social Media Handlining",2025-08-28,"Faisalabad , Pakistan"
339,Social Media Internship,"Skyscrapers, Islamabad , Pakistan","Content Editing, stories, Posts, short videos, Social Media Platforms, Reels, Content Creation",2025-09-04,"Islamabad , Pakistan"
340,Social Media Intern,"Cogent Labs, Lahore , Pakistan","Photography, stories, Social Media Posts, Reels, Content Creation, Video Editing",2025-09-02,"Lahore , Pakistan"
341,Social Media-Internship,"Skyscrapers, All Cities , Pakistan","Content Editing, stories, Posts, short videos, Social Media Platforms, Reels, Content Creation",2025-09-03,"All Cities , Pakistan"
342,Social Media Manager,"KOH-I-NOOR HI-TECH (Pvt) LTD., Islamabad , Pakistan","Social Media Strategises, Social Media Optimization, Self Management",2025-08-31,"Islamabad , Pakistan"
343,Social Media Executive,"Amethyst Media, Lahore , Pakistan","Social Media Management, Community Engagement, Brand Awareness, Content Planning, Campaign Execution, Digital Marketing",2025-09-04,"Lahore , Pakistan"
344,Social Media Manager,"Team Ficient SMC Private Limited, All Cities , Pakistan","Content Management, Social Media Strategies, Branding Skills",2025-09-03,"All Cities , Pakistan"
345,Social Mobilizers,"Bedari, All Cities , Pakistan","رعاية المرضى, Community Mobilization, Monitoring and Reporting, Coordination and liaison with community, Activity plan development and implementation, Working with vulnerable groups, especially women with disabilities, Gender equality and empowerment initiatives, Experience with Self-Help Groups (SHGs), Experience with vocational training institutes, Experience with microfinance service providers",2025-08-20,"All Cities , Pakistan"
346,Photographer - eCommerce,"Cirrus International, Karachi , Pakistan",Not Specified,2025-08-11,"Karachi , Pakistan"
347,Photographer / Videographer - Product,"Buckingham Home Private Limited, Lahore , Pakistan","أدوبي برو, Adobe Photoshop, Video Editing Techniques, Product Analysis, Commercial Photography, Commercial Videos Knowledge, Commercial Product Photography, Videography Skills",2025-08-25,"Lahore , Pakistan"
348,Photographer / Videographer,"Knox Solar Pvt Ltd, Islamabad , Pakistan","أدوبي برو, Video Editing Techniques, Videograph Skills, Photographers, Commercial Product Photography",2025-08-15,"Islamabad , Pakistan"
349,Videographer/Photographer,"National NGO, All Cities , Pakistan","Adobe Creative Suite, Photography, Adobe Premiere Pro, Adobe Lightroom, Storytelling, Audio Equipment, basic English skills, Drones, Fluency in Urdu, Fluency In Pashto, Editing photos and videos, Videography, Adobe Photoshop, Content Creation, Motion graphics or animation (plus), DSLR/mirrorless cameras, Field deployment, Knowledge of humanitarian/emergency settings",2025-08-23,"All Cities , Pakistan"
350,Video Editor & Photographer,"Al-Haadi Mobiliya, Lahore , Pakistan","Photography, After Effects, Adobe Premiere Pro, Lightroom, Color Grading, Studio Photography, Photoshop, Video Editing, Motion graphics (preferred), Lighting setups, DSLR or mirrorless cameras, Social media marketing (basic understanding, Drone shooting (optional)",2025-08-12,"Lahore , Pakistan"
351,Video Editor & Photographer,"Al-Haadi Mobiliya, Lahore , Pakistan","Photography, After Effects, Video Production, Sound Mixing, Visual Storytelling, Lighting Techniques, Animation, Final Cut Pro), Lightroom), Video editing (Adobe Premiere Pro, Composition principles, Photo editing (Adobe Photoshop, Camera equipment operation, Media library management",2025-08-08,"Lahore , Pakistan"
352,Photographer / Videographer,"Puffin Sports, Sialkot , Pakistan","Photography Skills, Videography Skills, Video Editing",2025-08-07,"Sialkot , Pakistan"
353,Photographer / Videographer,"Puffin Sports, Sialkot , Pakistan","Video Editing Techniques, Adobe Pro, Videography Skills",2025-08-07,"Sialkot , Pakistan"
