CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14530,25,6,154.25,3,4,4,11,Champions
14532,236,4,62.6,1,3,3,7,Loyal Customers
14533,24,9,103.01999999999998,3,4,3,10,Champions
14534,2,25,39.42999999999999,4,4,2,10,Champions
14535,59,4,36.75,2,3,2,7,Loyal Customers
14536,259,1,0.85,1,1,1,3,At Risk
14537,57,1,49.800000000000004,2,1,3,6,Potential Customers
14538,64,2,50.7,2,2,3,7,Loyal Customers
14539,15,2,34.8,4,2,2,8,Loyal Customers
14540,9,3,38.95,4,3,2,9,Loyal Customers
14541,58,8,153.81,2,4,4,10,Champions
14542,185,1,17.0,1,1,2,4,At Risk
14543,3,21,849.75,4,4,4,12,Champions
14544,24,2,35.199999999999996,3,2,2,7,Loyal Customers
14546,4,9,37.540000000000006,4,4,2,10,Champions
14547,3,9,69.53999999999999,4,4,3,11,Champions
14548,150,2,326.4,1,2,4,7,Loyal Customers
14549,311,1,8.25,1,1,1,3,At Risk
14550,10,2,20.78,4,2,2,8,Loyal Customers
14551,18,2,27.64,3,2,2,7,Loyal Customers
14552,151,1,3.38,1,1,1,3,At Risk
14553,19,5,38.65,3,3,2,8,Loyal Customers
14554,10,4,111.92,4,3,4,11,Champions
14555,57,2,38.8,2,2,2,6,Potential Customers
14557,64,2,-30.24000000000001,2,2,1,5,Returned/Churned
14560,7,24,825.1899999999999,4,4,4,12,Champions
14561,75,3,34.2,2,3,2,7,Loyal Customers
14562,3,22,240.57,4,4,4,12,Champions
14565,95,6,41.91,2,4,3,9,Loyal Customers
14566,110,1,358.0,2,1,4,7,Loyal Customers
14567,35,3,88.9,3,3,3,9,Loyal Customers
14569,1,1,1.95,4,1,1,6,Potential Customers
14570,280,2,6.75,1,2,1,4,At Risk
14572,3,10,68.85000000000001,4,4,3,11,Champions
14573,179,13,16.650000000000002,1,4,2,7,Loyal Customers
14576,372,1,35.400000000000006,1,1,2,4,At Risk
14577,12,4,31.7,4,3,2,9,Loyal Customers
14578,3,1,28.080000000000002,4,1,2,7,Loyal Customers
14581,16,1,15.600000000000001,4,1,2,7,Loyal Customers
14582,40,1,19.9,3,1,2,6,Potential Customers
14583,5,5,18.77,4,3,2,9,Loyal Customers
14584,169,5,18.5,1,3,2,6,Potential Customers
14585,50,1,1.66,3,1,1,5,Potential Customers
14586,227,3,-4.920000000000001,1,3,1,5,Returned/Churned
14587,18,10,66.05000000000001,3,4,3,10,Champions
14589,371,1,15.9,1,1,2,4,At Risk
14591,15,4,124.26,4,3,4,11,Champions
14592,35,3,7.54,3,3,1,7,Loyal Customers
14593,21,3,9.29,3,3,1,7,Loyal Customers
14594,7,2,4.6,4,2,1,7,Loyal Customers
14595,19,6,89.94,3,4,3,10,Champions
14597,11,2,37.71,4,2,2,8,Loyal Customers
14598,44,1,1.7,3,1,1,5,Potential Customers
14600,305,1,15.0,1,1,1,3,At Risk
14601,10,1,90.0,4,1,3,8,Loyal Customers
14603,274,1,150.0,1,1,4,6,Potential Customers
14606,1,128,892.97,4,4,4,12,Champions
14607,15,17,5095.18,4,4,4,12,Champions
14608,4,4,532.0,4,3,4,11,Champions
14609,72,4,601.56,2,3,4,9,Loyal Customers
14616,242,3,406.08000000000004,1,3,4,8,Loyal Customers
14618,9,4,94.95,4,3,3,10,Champions
14619,239,2,9.95,1,2,1,4,At Risk
14620,204,3,15.9,1,3,2,6,Potential Customers
14621,1,6,142.95,4,4,4,12,Champions
14622,184,1,20.8,1,1,2,4,At Risk
14623,32,6,12.41,3,4,1,8,Loyal Customers
14624,57,2,35.1,2,2,2,6,Potential Customers
14625,185,5,-16.9,1,3,1,5,Returned/Churned
14626,8,7,46.68,4,4,3,11,Champions
14627,311,1,-3.75,1,1,1,3,Returned/Churned
14628,91,2,54.6,2,2,3,7,Loyal Customers
14629,4,3,-0.35000000000000053,4,3,1,8,Returned/Churned
14631,50,3,114.30000000000001,3,3,4,10,Champions
14632,262,1,15.9,1,1,2,4,At Risk
14633,266,1,15.8,1,1,2,4,At Risk
14636,36,2,62.46,3,2,3,8,Loyal Customers
14638,50,1,57.800000000000004,3,1,3,7,Loyal Customers
14639,52,8,97.19,2,4,3,9,Loyal Customers
14640,15,8,162.36,4,4,4,12,Champions
14641,21,1,39.599999999999994,3,1,3,7,Loyal Customers
14642,58,1,19.8,2,1,2,5,Potential Customers
14643,170,3,22.36,1,3,2,6,Potential Customers
14644,9,4,63.54000000000002,4,3,3,10,Champions
14645,156,2,39.099999999999994,1,2,2,5,Potential Customers
14646,1,77,18688.06,4,4,4,12,Champions
14647,201,1,9.9,1,1,1,3,At Risk
14649,4,4,52.75,4,3,3,10,Champions
14651,67,2,9.39,2,2,1,5,Potential Customers
14652,77,1,4.25,2,1,1,4,At Risk
14653,1,7,82.92,4,4,3,11,Champions
14655,3,5,79.47,4,3,3,10,Champions
14656,169,2,22.7,1,2,2,5,Potential Customers
14657,17,5,23.57,3,3,2,8,Loyal Customers
14658,5,2,3.74,4,2,1,7,Loyal Customers
14659,8,12,90.73,4,4,3,11,Champions
14660,86,2,8.64,2,2,1,5,Potential Customers
14661,26,1,0.85,3,1,1,5,Potential Customers
14662,28,4,12.65,3,3,1,7,Loyal Customers
14664,19,2,22.4,3,2,2,7,Loyal Customers
14665,60,7,182.55,2,4,4,10,Champions
14666,24,1,6.6,3,1,1,5,Potential Customers
14667,10,27,408.27,4,4,4,12,Champions
14669,241,3,27.35,1,3,2,6,Potential Customers
14670,280,2,13.9,1,2,1,4,At Risk
14672,234,2,17.55,1,2,2,5,Potential Customers
14673,3,5,156.45,4,3,4,11,Champions
14675,16,1,1.65,4,1,1,6,Potential Customers
14676,31,8,487.6,3,4,4,11,Champions
14679,371,1,-2.55,1,1,1,3,Returned/Churned
14680,25,23,1889.3600000000001,3,4,4,11,Champions
14681,71,3,120.0,2,3,4,9,Loyal Customers
14682,187,2,52.0,1,2,3,6,Potential Customers
14684,25,5,11.48,3,3,1,7,Loyal Customers
14687,106,1,10.2,2,1,1,4,At Risk
14688,7,27,735.02,4,4,4,12,Champions
14689,208,1,7.95,1,1,1,3,At Risk
14690,44,3,10.649999999999999,3,3,1,7,Loyal Customers
14691,30,5,180.89999999999998,3,3,4,10,Champions
14692,137,5,27.550000000000004,2,3,2,7,Loyal Customers
14693,264,1,4.25,1,1,1,3,At Risk
14696,4,9,102.52000000000001,4,4,3,11,Champions
14697,218,2,22.63,1,2,2,5,Potential Customers
14698,1,5,35.4,4,3,2,9,Loyal Customers
14699,214,1,12.600000000000001,1,1,1,3,At Risk
14700,32,3,22.45,3,3,2,8,Loyal Customers
14701,10,12,166.64000000000001,4,4,4,12,Champions
14702,1,18,122.62,4,4,4,12,Champions
14703,14,1,16.5,4,1,2,7,Loyal Customers
14704,11,9,72.95,4,4,3,11,Champions
14705,198,1,179.0,1,1,4,6,Potential Customers
14708,2,4,132.0,4,3,4,11,Champions
14709,15,14,255.2,4,4,4,12,Champions
14710,14,4,44.559999999999995,4,3,3,10,Champions
14711,10,12,374.25,4,4,4,12,Champions
14712,29,3,164.65,3,3,4,10,Champions
14713,9,12,227.22,4,4,4,12,Champions
14714,24,1,9.899999999999999,3,1,1,5,Potential Customers
14715,24,4,104.8,3,3,3,9,Loyal Customers
14716,43,2,7.19,3,2,1,6,Potential Customers
14719,1,6,44.699999999999996,4,4,3,11,Champions
14720,5,3,45.75,4,3,3,10,Champions
14722,147,1,7.95,1,1,1,3,At Risk
14723,10,6,26.5,4,4,2,10,Champions
14725,24,1,12.5,3,1,1,5,Potential Customers
14727,274,1,50.849999999999994,1,1,3,5,Potential Customers
14729,373,1,6.75,1,1,1,3,At Risk
14730,1,8,41.95,4,4,3,11,Champions
14731,47,3,46.2,3,3,3,9,Loyal Customers
14732,8,10,134.69,4,4,4,12,Champions
14733,9,15,466.89000000000004,4,4,4,12,Champions
14735,3,34,1268.76,4,4,4,12,Champions
14737,3,3,318.0,4,3,4,11,Champions
14738,39,9,143.39,3,4,4,11,Champions
14739,2,8,459.72,4,4,4,12,Champions
14740,191,4,38.989999999999995,1,3,2,6,Potential Customers
14741,11,6,229.3,4,4,4,12,Champions
14744,16,9,115.93,4,4,4,12,Champions
14745,112,6,92.50000000000001,2,4,3,9,Loyal Customers
14747,247,2,0.0,1,2,1,4,Returned/Churned
14748,29,6,65.17999999999999,3,4,3,10,Champions
14752,43,1,208.79999999999998,3,1,4,8,Loyal Customers
14753,87,1,17.85,2,1,2,5,Potential Customers
14754,44,2,31.5,3,2,2,7,Loyal Customers
14755,9,12,275.44,4,4,4,12,Champions
14756,15,1,20.8,4,1,2,7,Loyal Customers
14757,75,1,34.5,2,1,2,5,Potential Customers
14758,144,4,83.32,1,3,3,7,Loyal Customers
14759,4,3,54.25,4,3,3,10,Champions
14760,294,2,-7.5000000000000036,1,2,1,4,Returned/Churned
14761,58,2,56.699999999999996,2,2,3,7,Loyal Customers
14762,263,1,15.0,1,1,1,3,At Risk
14764,43,2,39.45,3,2,2,7,Loyal Customers
14765,29,3,36.95,3,3,2,8,Loyal Customers
14766,8,8,72.68,4,4,3,11,Champions
14768,17,3,41.70000000000001,3,3,3,9,Loyal Customers
14769,2,10,113.00999999999999,4,4,4,12,Champions
14770,232,2,25.5,1,2,2,5,Potential Customers
14772,112,1,17.4,2,1,2,5,Potential Customers
14775,58,3,59.99999999999999,2,3,3,8,Loyal Customers
14776,51,13,200.7,2,4,4,10,Champions
14777,4,2,-14.5,4,2,1,7,Returned/Churned
14778,127,2,60.0,2,2,3,7,Loyal Customers
14779,280,3,54.95,1,3,3,7,Loyal Customers
14780,54,2,35.02,2,2,2,6,Potential Customers
14782,319,1,90.0,1,1,3,5,Potential Customers
14784,26,2,80.51,3,2,3,8,Loyal Customers
14785,10,2,67.92,4,2,3,9,Loyal Customers
14788,7,2,37.5,4,2,2,8,Loyal Customers
14789,28,1,28.44,3,1,2,6,Potential Customers
14790,16,4,121.42,4,3,4,11,Champions
14792,63,2,0.0,2,2,1,5,Returned/Churned
14793,4,2,0.14999999999999858,4,2,1,7,Loyal Customers
14794,2,9,100.65,4,4,3,11,Champions
14795,166,1,31.8,1,1,2,4,At Risk
14796,1,27,54.57000000000001,4,4,3,11,Champions
14798,52,3,40.2,2,3,3,8,Loyal Customers
14799,51,1,5.76,2,1,1,4,At Risk
14800,47,16,-10.059999999999999,3,4,1,8,Returned/Churned
14801,61,1,0.72,2,1,1,4,At Risk
14803,162,3,181.54999999999998,1,3,4,8,Loyal Customers
14804,8,1,53.1,4,1,3,8,Loyal Customers
14805,15,4,102.69999999999999,4,3,3,10,Champions
14806,75,1,10.5,2,1,1,4,At Risk
14808,39,15,-175.44,3,4,1,8,Returned/Churned
14810,40,11,143.1,3,4,4,11,Champions
14813,369,2,8.5,1,2,1,4,At Risk
14815,36,2,42.36,3,2,3,8,Loyal Customers
14816,197,1,9.95,1,1,1,3,At Risk
14817,200,2,21.25,1,2,2,5,Potential Customers
14818,73,3,17.5,2,3,2,7,Loyal Customers
14819,64,2,37.77,2,2,2,6,Potential Customers
14820,21,4,81.7,3,3,3,9,Loyal Customers
14821,366,1,25.200000000000003,1,1,2,4,At Risk
14823,180,3,19.45,1,3,2,6,Potential Customers
14824,10,4,267.2,4,3,4,11,Champions
14825,3,12,272.97,4,4,4,12,Champions
14828,196,3,496.94000000000005,1,3,4,8,Loyal Customers
14829,29,6,54.6,3,4,3,10,Champions
14830,53,1,2.08,2,1,1,4,At Risk
14834,17,8,327.13,3,4,4,11,Champions
14836,10,3,41.4,4,3,3,10,Champions
14837,89,5,55.209999999999994,2,3,3,8,Loyal Customers
14840,267,1,15.0,1,1,1,3,At Risk
14841,53,6,207.93,2,4,4,10,Champions
14842,35,8,-231.9,3,4,1,8,Returned/Churned
14844,63,4,99.2,2,3,3,8,Loyal Customers
14847,148,1,25.0,1,1,2,4,At Risk
14849,21,28,454.05,3,4,4,11,Champions
14850,311,2,-45.5,1,2,1,4,Returned/Churned
14851,23,2,73.2,3,2,3,8,Loyal Customers
14852,58,6,122.0,2,4,4,10,Champions
14853,8,3,182.25,4,3,4,11,Champions
14854,78,8,196.55,2,4,4,10,Champions
14855,119,2,50.39999999999999,2,2,3,7,Loyal Customers
14856,36,3,46.5,3,3,3,9,Loyal Customers
14857,59,3,37.83,2,3,2,7,Loyal Customers
14859,12,5,67.54,4,3,3,10,Champions
14860,8,2,11.82,4,2,1,7,Loyal Customers
14861,52,1,39.6,2,1,3,6,Potential Customers
14862,25,2,38.68,3,2,2,7,Loyal Customers
14863,29,1,34.68,3,1,2,6,Potential Customers
14865,7,2,33.0,4,2,2,8,Loyal Customers
14866,10,13,1254.0,4,4,4,12,Champions
14867,185,4,30.97,1,3,2,6,Potential Customers
14868,3,9,148.45,4,4,4,12,Champions
14869,3,3,28.65,4,3,2,9,Loyal Customers
14870,261,1,14.850000000000001,1,1,1,3,At Risk
14871,3,4,41.84,4,3,3,10,Champions
14873,210,1,25.5,1,1,2,4,At Risk
14875,9,5,60.50000000000001,4,3,3,10,Champions
14878,12,9,263.75,4,4,4,12,Champions
14880,77,3,45.3,2,3,3,8,Loyal Customers
14881,19,1,15.0,3,1,1,5,Potential Customers
14882,26,2,128.4,3,2,4,9,Loyal Customers
14883,18,7,53.53,3,4,3,10,Champions
14885,131,1,20.4,2,1,2,5,Potential Customers
14886,252,1,39.8,1,1,3,5,Potential Customers
14887,79,1,72.0,2,1,3,6,Potential Customers
14888,207,1,16.5,1,1,2,4,At Risk
14889,336,1,10.2,1,1,1,3,At Risk
14890,253,1,10.2,1,1,1,3,At Risk
14891,148,2,43.5,1,2,3,6,Potential Customers
14893,9,2,24.96,4,2,2,8,Loyal Customers
14894,85,1,40.8,2,1,3,6,Potential Customers
14895,7,24,596.84,4,4,4,12,Champions
14896,204,2,28.650000000000002,1,2,2,5,Potential Customers
14897,7,4,79.56,4,3,3,10,Champions
14898,23,8,123.85999999999999,3,4,4,11,Champions
14901,11,10,140.91,4,4,4,12,Champions
14902,21,2,11.5,3,2,1,6,Potential Customers
14903,21,10,9.749999999999998,3,4,1,8,Loyal Customers
14904,2,2,37.44,4,2,2,8,Loyal Customers
14905,154,3,104.94999999999999,1,3,3,7,Loyal Customers
14907,3,10,194.47,4,4,4,12,Champions
14908,74,1,9.9,2,1,1,4,At Risk
14910,2,7,23.150000000000006,4,4,2,10,Champions
14911,1,248,6614.09,4,4,4,12,Champions
14912,16,3,20.470000000000002,4,3,2,9,Loyal Customers
14913,35,4,34.019999999999996,3,3,2,8,Loyal Customers
14915,85,3,8.829999999999998,2,3,1,6,Potential Customers
14916,70,5,28.229999999999997,2,3,2,7,Loyal Customers
14918,115,2,85.80000000000001,2,2,3,7,Loyal Customers
14920,212,2,34.2,1,2,2,5,Potential Customers
14921,30,2,55.080000000000005,3,2,3,8,Loyal Customers
14923,50,1,19.8,3,1,2,6,Potential Customers
14924,245,1,47.400000000000006,1,1,3,5,Potential Customers
14929,32,1,17.4,3,1,2,6,Potential Customers
14930,108,3,72.39,2,3,3,8,Loyal Customers
14931,4,6,62.93999999999998,4,4,3,11,Champions
14932,365,1,15.9,1,1,2,4,At Risk
14934,72,3,53.699999999999996,2,3,3,8,Loyal Customers
14935,297,1,162.72,1,1,4,6,Potential Customers
14936,9,9,233.85,4,4,4,12,Champions
14937,56,4,288.55,2,3,4,9,Loyal Customers
14944,29,14,434.65000000000003,3,4,4,11,Champions
14946,14,1,33.2,4,1,2,7,Loyal Customers
14947,72,2,70.32,2,2,3,7,Loyal Customers
14948,23,7,83.52000000000001,3,4,3,10,Champions
14950,8,2,7.050000000000001,4,2,1,7,Loyal Customers
14951,79,1,1.92,2,1,1,4,At Risk
14952,46,15,824.33,3,4,4,11,Champions
14953,25,1,3.3,3,1,1,5,Potential Customers
14954,12,1,4.25,4,1,1,6,Potential Customers
14957,253,1,5.0,1,1,1,3,At Risk
14958,147,3,47.9,1,3,3,7,Loyal Customers
14959,59,5,51.25,2,3,3,8,Loyal Customers
14960,8,2,84.0,4,2,3,9,Loyal Customers
14961,10,12,274.15000000000003,4,4,4,12,Champions
14962,270,1,14.850000000000001,1,1,1,3,At Risk
14963,9,5,41.300000000000004,4,3,3,10,Champions
14964,247,1,12.75,1,1,1,3,At Risk
14965,96,2,77.08,2,2,3,7,Loyal Customers
14966,14,1,2.5,4,1,1,6,Potential Customers
14967,49,1,15.0,3,1,1,5,Potential Customers
14968,30,1,1.66,3,1,1,5,Potential Customers
14970,68,4,175.58,2,3,4,9,Loyal Customers
14971,35,3,35.849999999999994,3,3,2,8,Loyal Customers
14972,128,1,12.75,2,1,1,4,At Risk
14973,107,3,74.7,2,3,3,8,Loyal Customers
14974,37,1,4.95,3,1,1,5,Potential Customers
14975,57,1,11.7,2,1,1,4,At Risk
14976,57,8,42.0,2,4,3,9,Loyal Customers
14978,72,5,75.15,2,3,3,8,Loyal Customers
14981,246,1,16.5,1,1,2,4,At Risk
14984,19,2,7.53,3,2,1,6,Potential Customers
14985,198,2,8.85,1,2,1,4,At Risk
14987,15,2,163.2,4,2,4,10,Champions
14988,211,1,1.66,1,1,1,3,At Risk
14995,38,2,12.45,3,2,1,6,Potential Customers
14997,46,4,37.86,3,3,2,8,Loyal Customers
14998,170,2,7.85,1,2,1,4,At Risk
15000,47,1,13.9,3,1,1,5,Potential Customers
15002,115,4,73.5,2,3,3,8,Loyal Customers
15004,147,1,3.3,1,1,1,3,At Risk
15005,15,35,131.83,4,4,4,12,Champions
15006,51,1,5.9,2,1,1,4,At Risk
15007,159,1,15.0,1,1,1,3,At Risk
15009,12,3,66.02,4,3,3,10,Champions
15010,35,1,22.5,3,1,2,6,Potential Customers
15012,53,2,6.7,2,2,1,5,Potential Customers
15014,43,2,39.45,3,2,2,7,Loyal Customers
15016,172,1,7.95,1,1,1,3,At Risk
15017,33,1,3.75,3,1,1,5,Potential Customers
15018,38,4,27.5,3,3,2,8,Loyal Customers
15019,266,1,0.85,1,1,1,3,At Risk
15021,8,13,26.17,4,4,2,10,Champions
15022,11,4,59.95,4,3,3,10,Champions
15023,3,12,86.86,4,4,3,11,Champions
15024,9,10,159.85,4,4,4,12,Champions
15025,33,1,5.95,3,1,1,5,Potential Customers
15026,80,3,22.2,2,3,2,7,Loyal Customers
15027,30,6,184.70000000000002,3,4,4,11,Champions
15028,8,4,58.45,4,3,3,10,Champions
15030,71,2,125.4,2,2,4,8,Loyal Customers
15031,4,4,7.4799999999999995,4,3,1,8,Loyal Customers
15032,256,5,-124.65,1,3,1,5,Returned/Churned
15033,4,11,71.34,4,4,3,11,Champions
15034,15,11,129.25,4,4,4,12,Champions
15035,89,1,3.75,2,1,1,4,At Risk
15036,72,3,28.270000000000003,2,3,2,7,Loyal Customers
15038,43,7,19.490000000000002,3,4,2,9,Loyal Customers
15039,9,52,1158.22,4,4,4,12,Champions
15041,170,1,4.15,1,1,1,3,At Risk
15042,199,1,76.5,1,1,3,5,Potential Customers
15043,31,1,179.0,3,1,4,8,Loyal Customers
15044,19,22,203.18,3,4,4,11,Champions
15045,151,3,-6.719999999999989,1,3,1,5,Returned/Churned
15046,9,16,279.67,4,4,4,12,Champions
15047,269,1,12.600000000000001,1,1,1,3,At Risk
15048,65,5,16.450000000000003,2,3,2,7,Loyal Customers
15049,273,1,1.7,1,1,1,3,At Risk
15050,25,5,63.940000000000005,3,3,3,9,Loyal Customers
15051,23,3,12.71,3,3,1,7,Loyal Customers
15052,319,1,5.1,1,1,1,3,At Risk
15053,4,3,30.9,4,3,2,9,Loyal Customers
15054,12,2,18.39,4,2,2,8,Loyal Customers
15057,275,2,329.09999999999997,1,2,4,7,Loyal Customers
15058,25,11,136.6,3,4,4,11,Champions
15059,40,11,68.87,3,4,3,10,Champions
15060,8,4,22.28,4,3,2,9,Loyal Customers
15061,3,55,5900.76,4,4,4,12,Champions
15062,71,4,68.5,2,3,3,8,Loyal Customers
15063,213,1,30.599999999999998,1,1,2,4,At Risk
15065,37,6,58.0,3,4,3,10,Champions
15066,31,2,14.4,3,2,1,6,Potential Customers
15067,78,3,72.9,2,3,3,8,Loyal Customers
15068,46,2,18.5,3,2,2,7,Loyal Customers
15069,179,1,12.75,1,1,1,3,At Risk
15070,372,1,106.2,1,1,3,5,Potential Customers
15071,93,2,155.8,2,2,4,8,Loyal Customers
15073,9,4,79.67999999999999,4,3,3,10,Champions
15074,105,1,34.68,2,1,2,5,Potential Customers
15075,77,1,33.2,2,1,2,5,Potential Customers
15076,172,1,21.9,1,1,2,4,At Risk
15078,7,38,613.74,4,4,4,12,Champions
15079,212,5,184.55,1,3,4,8,Loyal Customers
15081,22,6,75.55,3,4,3,10,Champions
15083,256,1,34.8,1,1,2,4,At Risk
15087,281,1,24.96,1,1,2,4,At Risk
15088,21,3,46.2,3,3,3,9,Loyal Customers
15089,10,6,111.11000000000001,4,4,4,12,Champions
15090,308,1,16.5,1,1,2,4,At Risk
15091,53,2,30.25,2,2,2,6,Potential Customers
15092,215,2,54.15,1,2,3,6,Potential Customers
15093,18,9,544.5799999999999,3,4,4,11,Champions
15095,103,5,82.25,2,3,3,8,Loyal Customers
15096,42,1,17.85,3,1,2,6,Potential Customers
15097,4,1,5.1,4,1,1,6,Potential Customers
15098,182,5,649.5,1,3,4,8,Loyal Customers
15099,84,1,14.75,2,1,1,4,At Risk
15100,330,6,635.1,1,4,4,9,Loyal Customers
15101,8,3,63.78,4,3,3,10,Champions
15103,31,2,40.739999999999995,3,2,3,8,Loyal Customers
15104,166,3,39.45,1,3,2,6,Potential Customers
15105,18,7,164.76,3,4,4,11,Champions
15106,17,7,68.10000000000001,3,4,3,10,Champions
15107,311,8,47.949999999999996,1,4,3,8,Loyal Customers
15108,141,5,81.75,2,3,3,8,Loyal Customers
15109,240,2,2.25,1,2,1,4,At Risk
15110,23,7,90.05000000000001,3,4,3,10,Champions
15111,29,3,89.80000000000001,3,3,3,9,Loyal Customers
15113,9,4,154.32999999999996,4,3,4,11,Champions
15114,30,10,185.72,3,4,4,11,Champions
15115,18,1,10.2,3,1,1,5,Potential Customers
15116,17,4,177.8,3,3,4,10,Champions
15117,14,6,212.3,4,4,4,12,Champions
15118,134,1,244.8,2,1,4,7,Loyal Customers
15119,245,1,33.9,1,1,2,4,At Risk
15120,129,2,24.6,2,2,2,6,Potential Customers
15121,50,2,34.650000000000006,3,2,2,7,Loyal Customers
15122,85,6,38.699999999999996,2,4,2,8,Loyal Customers
15123,7,2,30.9,4,2,2,8,Loyal Customers
15124,22,2,21.72,3,2,2,7,Loyal Customers
15125,25,23,1420.51,3,4,4,11,Champions
15127,65,1,24.75,2,1,2,5,Potential Customers
15128,60,8,52.94,2,4,3,9,Loyal Customers
15129,50,11,1046.4,3,4,4,11,Champions
15130,169,1,15.0,1,1,1,3,At Risk
15132,18,5,113.50000000000001,3,3,4,10,Champions
15133,127,3,96.56,2,3,3,8,Loyal Customers
15134,14,8,187.58,4,4,4,12,Champions
15135,233,2,7.6,1,2,1,4,At Risk
15136,2,5,68.58000000000001,4,3,3,10,Champions
15139,239,2,22.560000000000002,1,2,2,5,Potential Customers
15140,52,8,156.91,2,4,4,10,Champions
15142,46,1,15.0,3,1,1,5,Potential Customers
15143,225,1,19.799999999999997,1,1,2,4,At Risk
15144,8,18,449.2,4,4,4,12,Champions
15145,4,4,54.36,4,3,3,10,Champions
15146,164,3,36.3,1,3,2,6,Potential Customers
15147,218,2,0.14999999999999858,1,2,1,4,At Risk
15148,10,1,20.1,4,1,2,7,Loyal Customers
15149,133,1,17.0,2,1,2,5,Potential Customers
15150,17,11,200.81,3,4,4,11,Champions
15152,9,16,196.84,4,4,4,12,Champions
15153,31,1,12.48,3,1,1,5,Potential Customers
15154,74,2,-3.3999999999999995,2,2,1,5,Returned/Churned
15156,1,3,75.1,4,3,3,10,Champions
15157,3,5,28.379999999999995,4,3,2,9,Loyal Customers
15158,45,1,122.04,3,1,4,8,Loyal Customers
15159,1,34,839.4,4,4,4,12,Champions
15160,357,1,106.2,1,1,3,5,Potential Customers
15163,18,2,86.3,3,2,3,8,Loyal Customers
15164,68,3,32.92,2,3,2,7,Loyal Customers
15165,373,1,17.4,1,1,2,4,At Risk
15167,320,1,2.1,1,1,1,3,At Risk
15168,25,1,47.7,3,1,3,7,Loyal Customers
15171,324,2,0.0,1,2,1,4,Returned/Churned
15172,8,5,67.25999999999999,4,3,3,10,Champions
15174,322,1,15.6,1,1,2,4,At Risk
15175,71,1,17.4,2,1,2,5,Potential Customers
15178,260,1,19.5,1,1,2,4,At Risk
15179,18,7,194.08,3,4,4,11,Champions
15180,367,1,13.049999999999999,1,1,1,3,At Risk
15181,66,5,111.39999999999998,2,3,4,9,Loyal Customers
15182,154,2,36.6,1,2,2,5,Potential Customers
15184,29,2,17.85,3,2,2,7,Loyal Customers
15185,70,1,15.600000000000001,2,1,2,5,Potential Customers
15186,14,2,61.300000000000004,4,2,3,9,Loyal Customers
15187,1,18,1869.38,4,4,4,12,Champions
15189,1,53,3651.9,4,4,4,12,Champions
15192,119,3,84.89999999999999,2,3,3,8,Loyal Customers
15193,60,1,70.8,2,1,3,6,Potential Customers
15194,3,22,253.9,4,4,4,12,Champions
15195,2,1,3861.0,4,1,4,9,Loyal Customers
15197,8,5,57.55,4,3,3,10,Champions
15198,92,2,33.32,2,2,2,6,Potential Customers
15199,59,4,487.15,2,3,4,9,Loyal Customers
15201,78,11,162.25,2,4,4,10,Champions
15203,25,6,64.38,3,4,3,10,Champions
15204,357,1,16.5,1,1,2,4,At Risk
15205,85,3,18.240000000000002,2,3,2,7,Loyal Customers
15206,10,4,157.8,4,3,4,11,Champions
15208,1,6,162.8,4,4,4,12,Champions
15210,225,1,14.75,1,1,1,3,At Risk
15211,60,2,33.0,2,2,2,6,Potential Customers
15212,239,2,1.6500000000000004,1,2,1,4,At Risk
15213,318,3,20.25,1,3,2,6,Potential Customers
15214,1,8,127.36,4,4,4,12,Champions
15215,44,6,38.55000000000001,3,4,2,9,Loyal Customers
15216,87,1,63.6,2,1,3,6,Potential Customers
15218,10,11,578.8,4,4,4,12,Champions
15219,176,1,79.80000000000001,1,1,3,5,Potential Customers
15220,51,7,109.65,2,4,3,9,Loyal Customers
15221,366,2,62.2,1,2,3,6,Potential Customers
15222,318,1,145.0,1,1,4,6,Potential Customers
15223,225,3,70.30000000000001,1,3,3,7,Loyal Customers
15224,358,3,46.8,1,3,3,7,Loyal Customers
15225,234,1,15.0,1,1,1,3,At Risk
15226,310,1,25.5,1,1,2,4,At Risk
15227,36,5,72.48,3,3,3,9,Loyal Customers
15228,66,5,136.35,2,3,4,9,Loyal Customers
15230,239,2,94.80000000000001,1,2,3,6,Potential Customers
15232,113,2,34.0,2,2,2,6,Potential Customers
15234,276,1,15.0,1,1,1,3,At Risk
15235,217,12,187.65,1,4,4,9,Loyal Customers
15236,298,1,17.4,1,1,2,4,At Risk
15237,1,4,62.72,4,3,3,10,Champions
15238,29,5,26.79,3,3,2,8,Loyal Customers
15239,10,3,43.63,4,3,3,10,Champions
15240,44,7,123.13000000000001,3,4,4,11,Champions
15241,66,9,157.17000000000002,2,4,4,10,Champions
15243,74,1,12.48,2,1,1,4,At Risk
15244,65,2,39.599999999999994,2,2,3,7,Loyal Customers
15245,134,3,80.0,2,3,3,8,Loyal Customers
15246,238,2,27.900000000000002,1,2,2,5,Potential Customers
15247,122,1,81.6,2,1,3,6,Potential Customers
15249,31,15,321.36,3,4,4,11,Champions
15251,9,15,1151.21,4,4,4,12,Champions
15252,36,2,34.8,3,2,2,7,Loyal Customers
