InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalPrice
550015,12,2011-04-14 10:54:00,1.65,17735,19.799999999999997
550016,12,2011-04-14 10:54:00,1.25,15416,15.0
550017,2,2011-04-14 11:07:00,10.95,17865,21.9
550025,48,2011-04-14 11:19:00,2.55,17315,122.39999999999999
C550024,-11,2011-04-14 11:19:00,12.75,13089,-140.25
C550026,-4,2011-04-14 11:22:00,1.25,14339,-5.0
C550027,-58,2011-04-14 11:26:00,0.85,14195,-49.3
C550028,-1,2011-04-14 11:26:00,1.65,14606,-1.65
C550029,-6,2011-04-14 11:27:00,4.25,13539,-25.5
550030,2,2011-04-14 11:28:00,1.65,17315,3.3
550031,100,2011-04-14 11:32:00,1.79,13629,179.0
550032,24,2011-04-14 11:39:00,0.39,15139,9.36
550033,3,2011-04-14 11:45:00,0.95,15005,2.8499999999999996
550034,12,2011-04-14 11:48:00,2.95,16187,35.400000000000006
550035,10,2011-04-14 11:48:00,2.08,15039,20.8
550052,10,2011-04-14 12:00:00,2.08,17068,20.8
550054,10,2011-04-14 12:00:00,2.08,14040,20.8
550057,8,2011-04-14 12:01:00,0.65,14606,5.2
550071,24,2011-04-14 12:12:00,0.42,16735,10.08
C550099,-1,2011-04-14 12:28:00,8.5,16933,-8.5
550106,1,2011-04-14 12:31:00,3.25,13772,3.25
550120,6,2011-04-14 12:35:00,2.55,17071,15.299999999999999
550121,12,2011-04-14 12:38:00,1.95,15271,23.4
550122,192,2011-04-14 12:39:00,2.1,12931,403.20000000000005
550124,6,2011-04-14 12:41:00,4.95,12853,29.700000000000003
550125,8,2011-04-14 12:42:00,4.95,13317,39.6
550126,10,2011-04-14 12:43:00,1.95,12853,19.5
C550127,-1,2011-04-14 13:12:00,9.95,15212,-9.95
550129,24,2011-04-14 13:17:00,1.25,13001,30.0
550130,2,2011-04-14 13:17:00,4.15,14390,8.3
550131,4,2011-04-14 13:27:00,3.95,15935,15.8
550132,2,2011-04-14 13:33:00,7.95,16933,15.9
550134,24,2011-04-14 13:50:00,0.55,16249,13.200000000000001
550135,288,2011-04-14 13:52:00,3.39,15769,976.32
550136,12,2011-04-14 13:56:00,1.95,16957,23.4
550137,2,2011-04-14 13:59:00,7.95,12477,15.9
550138,3,2011-04-14 14:02:00,1.25,12841,3.75
550144,1,2011-04-14 14:14:00,8.25,16520,8.25
550145,12,2011-04-14 14:15:00,1.95,12637,23.4
C550147,-3,2011-04-14 14:23:00,18.0,12637,-54.0
550148,4,2011-04-14 14:36:00,2.95,16882,11.8
550149,12,2011-04-14 14:37:00,0.39,13069,4.68
550150,12,2011-04-14 14:39:00,4.95,15230,59.400000000000006
550151,11,2011-04-14 14:41:00,12.75,13089,140.25
550152,5,2011-04-14 14:43:00,1.45,17362,7.25
550154,10,2011-04-14 14:45:00,2.95,13069,29.5
550155,4,2011-04-14 14:54:00,3.75,14198,15.0
550156,144,2011-04-14 15:02:00,1.06,17381,152.64000000000001
550157,6,2011-04-14 15:26:00,1.65,16393,9.899999999999999
550158,4,2011-04-14 15:39:00,5.95,13989,23.8
550159,12,2011-04-14 15:46:00,1.25,14062,15.0
550160,40,2011-04-14 15:46:00,2.55,17930,102.0
550161,8,2011-04-14 15:58:00,3.75,14154,30.0
550162,12,2011-04-14 16:23:00,1.25,12569,15.0
550163,24,2011-04-14 16:26:00,0.55,14154,13.200000000000001
550164,144,2011-04-14 16:31:00,0.79,13590,113.76
C550165,-1,2011-04-14 16:34:00,0.85,15358,-0.85
550167,12,2011-04-14 16:38:00,1.95,14206,23.4
550169,1,2011-04-14 16:41:00,1.65,14482,1.65
C550168,-1,2011-04-14 16:41:00,0.83,14339,-0.83
C550170,-3,2011-04-14 16:43:00,4.25,17017,-12.75
C550171,-1,2011-04-14 16:53:00,1.25,12585,-1.25
C550172,-3,2011-04-14 16:54:00,0.39,17440,-1.17
550173,12,2011-04-14 16:58:00,2.55,15235,30.599999999999998
C550174,-2,2011-04-14 17:07:00,0.85,16394,-1.7
C550176,-1,2011-04-14 17:13:00,9.95,14619,-9.95
C550177,-2,2011-04-14 17:17:00,1.65,13534,-3.3
550178,20,2011-04-14 17:25:00,0.85,12662,17.0
550179,12,2011-04-14 17:29:00,0.42,15220,5.04
550180,2,2011-04-14 17:33:00,6.95,14163,13.9
C550181,-16,2011-04-14 17:43:00,0.42,13069,-6.72
550182,12,2011-04-14 17:44:00,1.25,18198,15.0
550183,2,2011-04-14 17:58:00,12.75,14105,25.5
550184,24,2011-04-14 18:02:00,1.25,17601,30.0
550185,3,2011-04-14 18:22:00,11.95,17142,35.849999999999994
550186,12,2011-04-14 18:28:00,1.25,14051,15.0
550187,2,2011-04-14 18:40:00,18.0,13811,36.0
550188,12,2011-04-14 18:57:00,1.65,12457,19.799999999999997
550189,7,2011-04-14 19:15:00,0.42,13230,2.94
550190,10,2011-04-14 19:16:00,1.95,15135,19.5
550191,2,2011-04-14 19:59:00,10.75,16806,21.5
550192,12,2011-04-15 08:45:00,0.85,12582,10.2
550193,12,2011-04-15 09:27:00,1.95,13952,23.4
550194,10,2011-04-15 09:43:00,0.85,15270,8.5
C550195,-1,2011-04-15 09:55:00,4.25,14796,-4.25
550196,1,2011-04-15 10:09:00,2.89,14796,2.89
550197,2,2011-04-15 10:14:00,3.95,15581,7.9
550198,12,2011-04-15 10:19:00,2.55,13120,30.599999999999998
550199,12,2011-04-15 10:20:00,0.85,16523,10.2
550200,10,2011-04-15 10:21:00,1.65,16523,16.5
550201,16,2011-04-15 10:25:00,10.95,12769,175.2
550202,16,2011-04-15 10:27:00,0.85,13090,13.6
550216,12,2011-04-15 11:06:00,2.95,13516,35.400000000000006
550218,24,2011-04-15 11:15:00,2.1,14408,50.400000000000006
550242,4,2011-04-15 11:31:00,4.95,13117,19.8
550250,4,2011-04-15 11:36:00,7.95,18171,31.8
550251,12,2011-04-15 11:44:00,0.85,14323,10.2
550255,6,2011-04-15 11:47:00,2.95,13468,17.700000000000003
550264,16,2011-04-15 12:05:00,1.25,13426,20.0
550265,18,2011-04-15 12:10:00,1.45,17572,26.099999999999998
550272,200,2011-04-15 12:14:00,0.34,18079,68.0
550274,30,2011-04-15 12:23:00,0.21,15498,6.3
550275,10,2011-04-15 12:35:00,1.95,13993,19.5
550276,24,2011-04-15 12:48:00,2.55,12989,61.199999999999996
550277,12,2011-04-15 12:48:00,1.25,12639,15.0
550279,1,2011-04-15 13:16:00,0.85,14700,0.85
550280,10,2011-04-15 13:31:00,0.85,13048,8.5
550281,1,2011-04-15 13:48:00,40.0,12457,40.0
550282,6,2011-04-15 13:56:00,2.95,16686,17.700000000000003
550283,6,2011-04-15 14:05:00,2.95,18094,17.700000000000003
550284,12,2011-04-15 14:10:00,0.42,12383,5.04
550285,6,2011-04-15 14:14:00,2.95,15249,17.700000000000003
550286,12,2011-04-15 14:14:00,4.95,15027,59.400000000000006
550287,6,2011-04-15 14:15:00,2.95,14211,17.700000000000003
550288,12,2011-04-15 14:21:00,1.45,17367,17.4
550289,4,2011-04-15 14:32:00,3.95,13880,15.8
550290,12,2011-04-15 14:45:00,0.85,15246,10.2
550291,4,2011-04-15 15:17:00,4.95,13720,19.8
550292,1,2011-04-15 15:31:00,7.95,14527,7.95
550296,1,2011-04-15 15:54:00,8.5,13742,8.5
550297,3,2011-04-15 15:58:00,8.25,14056,24.75
550298,1,2011-04-15 16:11:00,0.12,17346,0.12
550299,12,2011-04-15 16:46:00,12.75,17389,153.0
C550300,-1,2011-04-17 10:10:00,4.25,17243,-4.25
550301,36,2011-04-17 10:15:00,0.85,17243,30.599999999999998
550302,2,2011-04-17 10:17:00,8.25,14156,16.5
550303,12,2011-04-17 10:21:00,1.25,18213,15.0
550304,4,2011-04-17 10:27:00,4.15,14092,16.6
550305,1,2011-04-17 10:27:00,16.95,17920,16.95
C550306,-1,2011-04-17 10:38:00,16.95,16905,-16.95
550307,24,2011-04-17 10:56:00,2.55,13854,61.199999999999996
550308,200,2011-04-17 10:57:00,1.79,17029,358.0
550309,12,2011-04-17 10:59:00,6.95,13220,83.4
550310,24,2011-04-17 11:04:00,0.85,15985,20.4
550311,1,2011-04-17 11:04:00,5.95,16728,5.95
550312,36,2011-04-17 11:18:00,1.69,13089,60.839999999999996
550313,12,2011-04-17 11:21:00,1.95,12681,23.4
550314,1,2011-04-17 11:30:00,8.95,16905,8.95
550315,20,2011-04-17 11:44:00,1.65,17990,33.0
550316,12,2011-04-17 11:45:00,2.1,16193,25.200000000000003
550317,12,2011-04-17 11:56:00,1.65,15172,19.799999999999997
550318,1,2011-04-17 12:25:00,7.95,16085,7.95
550319,4,2011-04-17 12:37:00,2.1,14524,8.4
550320,3,2011-04-17 12:37:00,2.95,12748,8.850000000000001
550321,2,2011-04-17 12:49:00,0.85,16770,1.7
550322,1,2011-04-17 12:53:00,2.55,14524,2.55
550323,1,2011-04-17 12:57:00,14.95,13692,14.95
550324,24,2011-04-17 13:02:00,1.25,12997,30.0
550325,2,2011-04-17 13:04:00,12.75,15745,25.5
550326,1,2011-04-17 13:05:00,16.95,14532,16.95
550327,24,2011-04-17 13:07:00,1.25,12878,30.0
550328,6,2011-04-17 13:18:00,0.29,17582,1.7399999999999998
550329,6,2011-04-17 13:20:00,2.55,13951,15.299999999999999
550330,12,2011-04-17 13:27:00,1.95,15827,23.4
550331,1,2011-04-17 13:43:00,0.65,15555,0.65
550332,2,2011-04-17 13:53:00,0.85,13474,1.7
550333,3,2011-04-17 14:05:00,12.75,15410,38.25
550334,3,2011-04-17 14:09:00,7.95,17320,23.85
550335,1,2011-04-17 14:36:00,2.95,15535,2.95
550336,8,2011-04-17 14:55:00,2.95,13089,23.6
550337,1,2011-04-17 15:29:00,2.1,18037,2.1
550338,2,2011-04-17 15:33:00,8.25,12413,16.5
550339,6,2011-04-17 15:40:00,2.1,17697,12.600000000000001
550340,12,2011-04-17 15:53:00,1.25,13695,15.0
550341,10,2011-04-17 15:53:00,1.65,13018,16.5
550342,12,2011-04-17 15:55:00,1.45,13018,17.4
550343,40,2011-04-17 15:56:00,2.55,12971,102.0
550344,576,2011-04-18 09:00:00,0.21,12754,120.96
550345,4,2011-04-18 09:06:00,12.75,15304,51.0
550346,2,2011-04-18 09:31:00,9.95,16639,19.9
550347,6,2011-04-18 09:33:00,1.95,14227,11.7
550348,16,2011-04-18 09:38:00,1.69,16947,27.04
C550349,-1,2011-04-18 09:39:00,10.95,15973,-10.95
550350,4,2011-04-18 10:04:00,4.95,15491,19.8
550351,12,2011-04-18 10:20:00,1.25,15491,15.0
550352,25,2011-04-18 10:21:00,0.42,16719,10.5
550354,1,2011-04-18 10:28:00,222.75,13811,222.75
C550353,-1,2011-04-18 10:29:00,2.95,17841,-2.95
C550355,-1,2011-04-18 10:29:00,222.75,13811,-222.75
C550356,-8,2011-04-18 10:34:00,0.85,13458,-6.8
550357,18,2011-04-18 10:35:00,2.95,16617,53.1
C550358,-4,2011-04-18 10:37:00,8.5,13113,-34.0
550359,1,2011-04-18 10:41:00,2.95,17841,2.95
550360,1,2011-04-18 10:55:00,7.95,14978,7.95
550361,2,2011-04-18 11:10:00,9.95,13082,19.9
550362,1,2011-04-18 11:13:00,1.25,13113,1.25
C550363,-1,2011-04-18 11:20:00,7.95,16033,-7.95
550364,4,2011-04-18 11:29:00,4.15,16713,16.6
C550365,-60,2011-04-18 11:31:00,1.25,12731,-75.0
550377,4,2011-04-18 11:45:00,8.5,13082,34.0
550389,3,2011-04-18 11:53:00,1.45,17284,4.35
550408,10,2011-04-18 11:59:00,2.08,16746,20.8
C550423,-1,2011-04-18 12:06:00,8.25,14403,-8.25
550437,1,2011-04-18 12:14:00,1.25,16923,1.25
550438,1,2011-04-18 12:16:00,12.75,15265,12.75
550439,4,2011-04-18 12:17:00,4.95,18231,19.8
550440,48,2011-04-18 12:25:00,0.55,12407,26.400000000000002
C550442,-1,2011-04-18 12:28:00,0.85,16550,-0.85
550446,3,2011-04-18 12:36:00,5.95,13871,17.85
550447,1,2011-04-18 12:36:00,9.95,16033,9.95
550448,2,2011-04-18 12:42:00,2.55,16746,5.1
550449,100,2011-04-18 12:45:00,2.55,15199,254.99999999999997
550450,72,2011-04-18 12:47:00,1.25,15615,90.0
C550451,-2,2011-04-18 12:55:00,6.75,17204,-13.5
550452,1,2011-04-18 12:56:00,0.42,14525,0.42
550453,24,2011-04-18 12:58:00,1.25,16226,30.0
C550454,-6,2011-04-18 13:00:00,1.25,15615,-7.5
C550455,-1,2011-04-18 13:02:00,10.95,13098,-10.95
C550456,-670,2011-04-18 13:08:00,6.75,15749,-4522.5
550457,72,2011-04-18 13:12:00,1.85,13798,133.20000000000002
550459,1,2011-04-18 13:17:00,7.95,18116,7.95
550461,1930,2011-04-18 13:20:00,2.4,15749,4632.0
550462,10,2011-04-18 13:22:00,2.08,16458,20.8
C550463,-1,2011-04-18 13:28:00,1.65,13157,-1.65
550464,10,2011-04-18 13:30:00,2.1,16550,21.0
550465,12,2011-04-18 13:31:00,2.1,16217,25.200000000000003
C550466,-2,2011-04-18 13:34:00,1.65,14032,-3.3
550467,3,2011-04-18 13:36:00,6.75,18009,20.25
550468,10,2011-04-18 13:43:00,1.65,16700,16.5
550469,5,2011-04-18 13:46:00,1.95,16399,9.75
C550472,-2,2011-04-18 13:52:00,2.55,18009,-5.1
550473,12,2011-04-18 13:54:00,0.14,14623,1.6800000000000002
C550475,-7,2011-04-18 13:59:00,8.5,13798,-59.5
550476,12,2011-04-18 14:00:00,3.39,15769,40.68
550477,2,2011-04-18 14:01:00,7.95,17338,15.9
550478,12,2011-04-18 14:01:00,1.65,15755,19.799999999999997
550479,12,2011-04-18 14:01:00,0.85,15625,10.2
550480,15,2011-04-18 14:05:00,0.85,13069,12.75
550481,1,2011-04-18 14:08:00,4.95,17634,4.95
550483,5,2011-04-18 14:12:00,0.42,16033,2.1
C550482,-2,2011-04-18 14:12:00,6.75,17204,-13.5
C550484,-3,2011-04-18 14:14:00,1.65,16933,-4.949999999999999
C550485,-4,2011-04-18 14:15:00,4.95,13317,-19.8
C550486,-2,2011-04-18 14:16:00,1.65,16735,-3.3
550487,4,2011-04-18 14:21:00,4.95,18219,19.8
550488,10,2011-04-18 14:27:00,0.42,16729,4.2
C550489,-6,2011-04-18 14:30:00,5.95,16033,-35.7
550490,2,2011-04-18 14:32:00,12.75,17054,25.5
550491,4,2011-04-18 14:37:00,4.95,16033,19.8
550492,1,2011-04-18 14:44:00,12.75,14180,12.75
550493,1,2011-04-18 14:50:00,1.65,15311,1.65
C550494,-1,2011-04-18 14:54:00,7.65,15311,-7.65
550495,3,2011-04-18 15:00:00,2.95,13769,8.850000000000001
550497,80,2011-04-18 15:08:00,2.55,18064,204.0
550498,1,2011-04-18 15:14:00,4.25,14692,4.25
550503,12,2011-04-18 15:31:00,1.25,15508,15.0
550504,2,2011-04-18 15:43:00,9.95,16654,19.9
C550511,-6,2011-04-18 16:25:00,8.5,13798,-51.0
550512,1,2011-04-18 16:31:00,5.95,18069,5.95
550513,1,2011-04-18 16:37:00,7.95,16928,7.95
550514,6,2011-04-18 16:49:00,2.95,14631,17.700000000000003
550515,1,2011-04-18 17:29:00,10.75,14502,10.75
550516,9,2011-04-18 17:32:00,9.95,14502,89.55
550517,2,2011-04-19 08:17:00,12.5,14352,25.0
550518,6,2011-04-19 08:55:00,2.95,16628,17.700000000000003
550519,10,2011-04-19 09:31:00,1.25,13141,12.5
550520,12,2011-04-19 09:43:00,1.65,16170,19.799999999999997
550521,10,2011-04-19 09:49:00,1.65,13647,16.5
550522,2,2011-04-19 10:04:00,14.95,12947,29.9
550523,24,2011-04-19 10:08:00,0.55,15594,13.200000000000001
550524,144,2011-04-19 10:08:00,0.55,16422,79.2
550525,2,2011-04-19 10:19:00,7.95,14672,15.9
550526,12,2011-04-19 10:40:00,1.25,14309,15.0
550527,12,2011-04-19 10:48:00,1.65,12476,19.799999999999997
550528,8,2011-04-19 10:49:00,1.69,17663,13.52
C550529,-1,2011-04-19 10:49:00,158.21,18102,-158.21
C550530,-2,2011-04-19 10:52:00,1.65,13082,-3.3
550531,12,2011-04-19 10:59:00,2.95,13199,35.400000000000006
550532,1,2011-04-19 11:02:00,1.25,14606,1.25
C550533,-2,2011-04-19 11:03:00,4.95,17071,-9.9
C550534,-4,2011-04-19 11:08:00,4.25,14326,-17.0
550535,10,2011-04-19 11:19:00,2.08,14211,20.8
C550536,-18,2011-04-19 11:20:00,2.95,16325,-53.1
C550537,-3,2011-04-19 11:25:00,0.39,15932,-1.17
C550538,-2,2011-04-19 11:26:00,3.75,17746,-7.5
550539,24,2011-04-19 11:27:00,0.85,13479,20.4
C550540,-1,2011-04-19 11:31:00,3.82,14339,-3.82
550560,2,2011-04-19 11:46:00,12.75,14242,25.5
550579,48,2011-04-19 11:52:00,0.39,13266,18.72
550606,12,2011-04-19 12:08:00,2.95,12594,35.400000000000006
550607,2,2011-04-19 12:17:00,4.95,16919,9.9
550608,462,2011-04-19 12:19:00,2.1,12901,970.2
C550609,-9,2011-04-19 12:21:00,9.95,14502,-89.55
550610,9,2011-04-19 12:22:00,9.95,14502,89.55
C550611,-6,2011-04-19 12:23:00,3.95,12569,-23.700000000000003
550612,1,2011-04-19 12:26:00,6.75,14662,6.75
550613,25,2011-04-19 12:26:00,0.42,16180,10.5
C550614,-1,2011-04-19 12:40:00,8.5,13735,-8.5
550615,10,2011-04-19 12:41:00,1.45,16730,14.5
550616,6,2011-04-19 12:59:00,5.45,15140,32.7
550617,6,2011-04-19 13:03:00,2.55,13376,15.299999999999999
550618,3,2011-04-19 13:09:00,7.5,14156,22.5
550619,12,2011-04-19 13:21:00,2.95,15717,35.400000000000006
550620,32,2011-04-19 13:39:00,1.69,12585,54.08
550621,2,2011-04-19 13:41:00,0.65,13263,1.3
550622,4,2011-04-19 13:49:00,5.95,13735,23.8
550623,12,2011-04-19 13:56:00,1.25,13719,15.0
550624,16,2011-04-19 13:57:00,1.69,14201,27.04
550625,288,2011-04-19 14:02:00,0.36,12619,103.67999999999999
550626,6,2011-04-19 14:23:00,0.85,13184,5.1
550627,5,2011-04-19 14:36:00,2.95,16633,14.75
550628,1,2011-04-19 14:37:00,9.95,13101,9.95
550629,12,2011-04-19 14:48:00,1.65,13782,19.799999999999997
550630,12,2011-04-19 14:49:00,3.95,14298,47.400000000000006
550631,12,2011-04-19 14:51:00,1.25,15225,15.0
550632,1,2011-04-19 14:56:00,8.5,16907,8.5
550633,25,2011-04-19 14:57:00,0.42,17449,10.5
550634,12,2011-04-19 15:02:00,1.95,14298,23.4
550635,60,2011-04-19 15:20:00,4.15,18173,249.00000000000003
550637,1,2011-04-19 15:39:00,7.95,14415,7.95
550639,10,2011-04-19 15:46:00,0.85,14152,8.5
C550642,-1,2011-04-19 16:09:00,12.75,15027,-12.75
550643,26,2011-04-19 16:14:00,0.39,18116,10.14
550644,7,2011-04-19 16:19:00,3.95,12733,27.650000000000002
550645,3,2011-04-19 16:30:00,3.75,16098,11.25
C550646,-1,2011-04-19 16:32:00,2.55,16873,-2.55
C550647,-6,2011-04-19 16:33:00,4.25,13134,-25.5
C550648,-2,2011-04-19 16:36:00,1.65,13134,-3.3
550649,6,2011-04-19 16:37:00,4.25,13134,25.5
C550650,-3,2011-04-19 16:39:00,5.95,18171,-17.85
550651,1,2011-04-19 16:52:00,1.25,15436,1.25
550655,4,2011-04-19 17:19:00,2.95,17217,11.8
550656,6,2011-04-20 08:07:00,2.95,17652,17.700000000000003
550657,192,2011-04-20 08:24:00,1.06,18198,203.52
550658,24,2011-04-20 09:01:00,3.39,13576,81.36
550659,3,2011-04-20 09:02:00,4.95,17730,14.850000000000001
550660,10,2011-04-20 09:03:00,6.75,15179,67.5
550661,6,2011-04-20 09:20:00,3.25,12656,19.5
550662,3,2011-04-20 09:29:00,5.45,15078,16.35
550663,10,2011-04-20 09:30:00,1.95,15078,19.5
550665,2,2011-04-20 09:31:00,7.95,12530,15.9
C550664,-1,2011-04-20 09:31:00,2.95,16923,-2.95
550666,4,2011-04-20 09:35:00,3.95,17719,15.8
550667,480,2011-04-20 09:48:00,0.4,13027,192.0
C550668,-6,2011-04-20 09:49:00,7.65,12457,-45.900000000000006
550669,8,2011-04-20 10:04:00,12.75,16837,102.0
550670,12,2011-04-20 10:04:00,0.42,17734,5.04
550671,100,2011-04-20 10:10:00,1.79,12457,179.0
C550672,-100,2011-04-20 10:10:00,1.79,12457,-179.0
550673,16,2011-04-20 10:28:00,4.95,12971,79.2
550674,24,2011-04-20 10:29:00,5.95,12971,142.8
550675,24,2011-04-20 10:39:00,1.25,15260,30.0
550701,32,2011-04-20 10:48:00,2.55,14905,81.6
C550709,-1,2011-04-20 10:53:00,2.1,12997,-2.1
550710,48,2011-04-20 11:05:00,6.0,17450,288.0
550711,108,2011-04-20 11:06:00,4.77,18102,515.16
550712,12,2011-04-20 11:06:00,1.95,15159,23.4
550713,1,2011-04-20 11:11:00,12.5,15159,12.5
550714,3,2011-04-20 11:12:00,5.95,15249,17.85
550723,4,2011-04-20 11:19:00,1.65,17454,6.6
550750,12,2011-04-20 11:45:00,2.95,13632,35.400000000000006
C550751,-2,2011-04-20 11:48:00,12.75,15465,-25.5
C550752,-1,2011-04-20 11:49:00,3.75,13089,-3.75
550754,48,2011-04-20 11:57:00,10.95,15465,525.5999999999999
550755,24,2011-04-20 12:01:00,1.25,17548,30.0
550756,10,2011-04-20 12:02:00,12.75,14148,127.5
550764,1,2011-04-20 12:26:00,7.95,14527,7.95
550765,2,2011-04-20 12:28:00,8.25,16103,16.5
550766,12,2011-04-20 12:30:00,1.45,17463,17.4
550767,48,2011-04-20 12:32:00,0.85,14776,40.8
550768,12,2011-04-20 12:44:00,8.15,15039,97.80000000000001
550769,10,2011-04-20 12:56:00,2.95,15984,29.5
C550770,-9,2011-04-20 12:59:00,1.06,17856,-9.540000000000001
C550771,-7,2011-04-20 13:11:00,2.1,17856,-14.700000000000001
550772,12,2011-04-20 13:13:00,3.75,17856,45.0
550773,16,2011-04-20 13:15:00,1.69,17567,27.04
550774,10,2011-04-20 13:18:00,0.85,14626,8.5
550775,12,2011-04-20 13:18:00,0.83,15805,9.959999999999999
550776,1,2011-04-20 13:19:00,16.95,15805,16.95
550777,1,2011-04-20 13:35:00,12.5,16558,12.5
550778,6,2011-04-20 13:36:00,3.75,14868,22.5
550779,144,2011-04-20 13:36:00,0.64,17511,92.16
C550780,-1,2011-04-20 13:39:00,2.55,17211,-2.55
550781,12,2011-04-20 13:43:00,4.95,13097,59.400000000000006
550782,60,2011-04-20 13:55:00,3.39,18246,203.4
550783,10,2011-04-20 13:58:00,1.25,13485,12.5
550784,10,2011-04-20 13:59:00,2.08,13269,20.8
550785,36,2011-04-20 14:02:00,0.21,15517,7.56
550786,48,2011-04-20 14:06:00,1.25,16672,60.0
C550787,-1,2011-04-20 14:08:00,21.78,17450,-21.78
550796,2,2011-04-20 14:38:00,0.85,17211,1.7
550797,12,2011-04-20 14:40:00,1.06,12901,12.72
550798,24,2011-04-20 14:41:00,1.65,15290,39.599999999999994
550799,2,2011-04-20 14:46:00,9.95,17115,19.9
550801,6,2011-04-20 15:04:00,14.95,17402,89.69999999999999
550802,10,2011-04-20 15:21:00,1.65,17120,16.5
550803,1,2011-04-20 15:25:00,0.55,18177,0.55
550804,4,2011-04-20 15:32:00,3.75,16676,15.0
550805,48,2011-04-20 15:38:00,0.39,13162,18.72
550806,2,2011-04-20 15:44:00,8.5,14334,17.0
C550807,-1,2011-04-20 15:56:00,12.75,13717,-12.75
C550808,-1,2011-04-20 15:57:00,4.25,14323,-4.25
C550809,-1,2011-04-20 15:58:00,3.75,14189,-3.75
C550810,-2,2011-04-20 15:58:00,5.95,15135,-11.9
550811,6,2011-04-20 16:04:00,1.25,16011,7.5
C550812,-1,2011-04-20 16:28:00,9.95,15655,-9.95
C550814,-1,2011-04-20 16:41:00,8.5,16611,-8.5
550817,12,2011-04-20 17:00:00,0.29,17946,3.4799999999999995
550818,1,2011-04-20 17:10:00,0.42,15912,0.42
550819,1,2011-04-20 17:37:00,24.95,17530,24.95
550820,6,2011-04-21 08:43:00,2.55,13148,15.299999999999999
550821,1,2011-04-21 08:54:00,7.95,12506,7.95
550822,2,2011-04-21 09:26:00,9.95,14001,19.9
550823,36,2011-04-21 09:36:00,3.39,16133,122.04
550824,5,2011-04-21 10:00:00,1.65,18177,8.25
C550825,-5,2011-04-21 10:00:00,5.45,18177,-27.25
550826,36,2011-04-21 10:12:00,1.25,17158,45.0
550827,20,2011-04-21 10:16:00,1.65,12670,33.0
550828,6,2011-04-21 10:19:00,1.25,17315,7.5
550829,1,2011-04-21 10:19:00,7.95,17841,7.95
550830,10,2011-04-21 10:29:00,1.95,13534,19.5
550831,10,2011-04-21 10:29:00,2.08,13534,20.8
550832,2,2011-04-21 10:31:00,7.95,17588,15.9
550833,1,2011-04-21 10:48:00,4.95,15860,4.95
550834,1,2011-04-21 10:51:00,12.75,14730,12.75
550835,12,2011-04-21 10:52:00,2.1,15034,25.200000000000003
550836,3,2011-04-21 10:55:00,5.95,14759,17.85
550837,10,2011-04-21 11:03:00,1.65,15034,16.5
550838,6,2011-04-21 11:31:00,1.65,14577,9.899999999999999
550885,6,2011-04-21 11:59:00,3.75,16185,22.5
550890,100,2011-04-21 12:00:00,0.72,14711,72.0
550899,6,2011-04-21 12:07:00,2.95,13505,17.700000000000003
550900,12,2011-04-21 12:11:00,5.95,16553,71.4
550901,12,2011-04-21 12:12:00,0.85,13389,10.2
550906,48,2011-04-21 12:34:00,0.39,14298,18.72
550907,50,2011-04-21 12:35:00,2.55,13798,127.49999999999999
550911,10,2011-04-21 13:11:00,2.08,12354,20.8
550912,12,2011-04-21 13:17:00,1.65,13267,19.799999999999997
550913,8,2011-04-21 13:22:00,2.1,17631,16.8
550914,1,2011-04-21 13:29:00,1.95,17061,1.95
550915,3,2011-04-21 13:30:00,3.95,13263,11.850000000000001
550916,24,2011-04-21 13:39:00,0.85,17718,20.4
550917,144,2011-04-21 13:40:00,1.06,17381,152.64000000000001
550918,12,2011-04-21 14:03:00,1.95,17630,23.4
550919,10,2011-04-21 14:06:00,1.95,14735,19.5
550920,6,2011-04-21 14:07:00,7.95,14735,47.7
550921,6,2011-04-21 14:21:00,2.55,14770,15.299999999999999
550923,1,2011-04-21 14:30:00,12.75,13748,12.75
550924,72,2011-04-21 14:33:00,3.75,12664,270.0
550925,2,2011-04-21 14:37:00,7.95,17061,15.9
550934,100,2011-04-21 15:15:00,4.15,16163,415.00000000000006
550936,24,2011-04-21 15:15:00,0.85,13495,20.4
550937,48,2011-04-21 15:16:00,2.1,13223,100.80000000000001
550938,25,2011-04-21 15:16:00,0.42,16019,10.5
550939,24,2011-04-21 15:25:00,2.95,16146,70.80000000000001
550940,492,2011-04-21 15:26:00,1.25,18008,615.0
550941,2,2011-04-21 15:46:00,0.65,17109,1.3
550942,12,2011-04-21 15:51:00,1.25,16587,15.0
550944,6,2011-04-21 15:51:00,1.25,17109,7.5
550946,12,2011-04-21 15:52:00,0.85,12708,10.2
550949,2,2011-04-21 16:01:00,0.39,17961,0.78
550955,12,2011-04-21 16:26:00,0.83,14189,9.959999999999999
550956,2,2011-04-21 16:37:00,0.65,17179,1.3
550957,1,2011-04-21 16:37:00,2.95,18283,2.95
550958,48,2011-04-21 16:37:00,0.39,15281,18.72
C550959,-1,2011-04-21 16:38:00,4.25,15594,-4.25
550960,10,2011-04-21 16:39:00,2.08,12622,20.8
C550961,-4,2011-04-21 16:40:00,1.06,14428,-4.24
C550962,-1,2011-04-21 16:42:00,5.95,14834,-5.95
550964,12,2011-04-21 16:48:00,2.1,15856,25.200000000000003
550965,2,2011-04-21 16:53:00,5.95,16750,11.9
